docid,sentences,words,syllables,letters,unique,ttr,flesch-adap,coleman,flesch-gradelevel,ari,awl,awlstd,psfl,zh,wiki,brescola
netb-180fc3,60,995,1971,4629,437,0.4391959799,63.65659091,9.770371859,14.33772727,8.77381742,4.652261307,3.239778268,d,d,s,s
netb-180fd8,14,246,540,1354,150,0.6097560976,42.5131405,14.87934959,17.48200708,13.27986063,5.504065041,3.512750257,s,d,s,s
netb-180fd9,17,371,812,1921,192,0.5175202156,40.63767575,13.2897035,18.84168978,13.86966228,5.177897574,3.581270069,d,d,d,s
netb-180fda,26,566,1233,3004,294,0.519434629,40.70239011,14.04791519,18.79107143,14.45256591,5.307420495,3.571211164,d,d,s,s
netb-180fdb,37,609,1217,3028,295,0.4844006568,61.29376538,11.63750411,14.61022268,10.2182519,4.972085386,3.212896184,d,d,s,s
netb-180fde,25,531,1062,2511,259,0.4877589454,57.23683636,10.61182674,16.38089091,11.46271186,4.728813559,3.348257312,d,d,d,s
netb-180fdf,33,693,1523,3631,317,0.4574314574,41.11870763,13.59896104,18.5841784,13.74822511,5.23953824,3.50514704,d,d,s,s
netb-180fe5,19,402,899,2102,219,0.5447761194,37.32807895,13.54666667,19.14102632,13.77685782,5.228855721,3.564245217,d,d,s,s
netb-180fe8,21,680,1500,3601,278,0.4088235294,28.66872477,14.42394118,23.12761342,19.70269678,5.295588235,3.486441546,d,d,s,s
netb-180fe9,28,616,1343,3104,258,0.4188311688,40.19421798,12.48363636,18.91450328,13.30350649,5.038961039,3.612537901,d,d,d,s
netb-180fec,47,585,1324,3058,267,0.4564102564,44.11706507,12.55870085,16.04560126,9.414224768,5.227350427,3.908081129,d,d,d,s
netb-180fef,12,216,424,1052,112,0.5185185185,58.03929348,11.19333333,15.30754831,10.50944444,4.87037037,3.405041449,s,d,d,s
netb-180ff1,18,452,1080,2527,198,0.4380530973,20.81381067,15.89460177,22.43887288,17.45779007,5.590707965,3.528418437,d,d,s,s
netb-180ff2,29,707,1668,3864,266,0.3762376238,24.24851275,15.12209335,21.7832363,16.50143735,5.465346535,3.662165788,d,d,d,s
netb-180ff3,28,598,1415,3286,262,0.4381270903,26.67616206,15.1245485,20.69353135,15.12994267,5.494983278,3.628548304,d,d,s,s
netb-180ff4,15,376,934,2161,163,0.4335106383,13.24233333,16.81351064,23.49770213,18.17330674,5.747340426,3.827044489,d,d,s,s
netb-180ff7,46,642,1317,3400,291,0.453271028,50.75653958,13.21931464,15.29453061,10.4921861,5.295950156,3.462250693,d,d,d,s
netb-180ffc,8,102,231,518,66,0.6470588235,44.29963235,11.73960784,16.10602941,8.864411765,5.078431373,3.538821878,s,s,s,d
netb-181002,10,232,507,1195,128,0.5517241379,40.40682759,13.2112069,19.24506897,14.43056034,5.150862069,3.257431707,s,d,s,d
netb-181006,20,394,932,2187,202,0.5126903553,27.80018367,15.33593909,20.10910204,14.56408629,5.550761421,3.632022262,d,d,s,s
netb-181007,24,544,1304,3041,233,0.4283088235,23.03715686,15.76375,21.53529412,16.23257966,5.590073529,3.483571316,d,d,d,s
netb-181009,28,618,1452,3375,240,0.3883495146,27.66356796,14.97055016,20.74212899,15.32780166,5.461165049,3.7441579,d,d,s,s
netb-18100a,18,476,1158,2678,194,0.4075630252,15.80438304,16.16184874,23.46882456,18.2909197,5.62605042,3.739252659,d,d,s,s
netb-18100b,18,417,1000,2305,176,0.4220623501,22.01183761,15.42446043,21.78871795,16.18822542,5.527577938,3.619138063,d,s,d,s
netb-18100d,24,523,1234,2947,217,0.4149139579,27.10575088,15.9743021,20.7504326,16.00573773,5.634799235,3.452282381,d,d,d,s
netb-181011,40,331,651,1506,148,0.4471299094,73.56852273,7.376072508,10.90568182,4.13728852,4.549848943,2.802635516,s,d,s,s
netb-181014,39,646,1271,3094,311,0.4814241486,65.10771699,10.57510836,14.13850932,9.410472335,4.789473684,3.013737489,d,s,s,s
netb-181015,41,844,1756,4149,346,0.4099526066,50.99955667,11.66744076,17.08775197,12.01646255,4.915876777,3.370668583,d,d,d,s
netb-181018,15,430,1053,2437,160,0.3720930233,12.56670543,16.492,24.48627907,19.5969845,5.66744186,4.190089133,d,d,s,s
netb-18101a,37,776,1793,4247,327,0.4213917526,30.71488417,14.96953608,20.00335907,14.83402515,5.472938144,3.709042951,d,d,s,s
netb-181021,14,264,615,1400,141,0.5340909091,31.25603053,13.81212121,19.40704471,12.97584416,5.303030303,3.426588094,d,s,s,d
netb-181022,53,846,1934,4596,366,0.4326241135,38.39114081,14.28945626,17.709412,12.13879165,5.432624113,3.621850482,d,d,s,s
netb-181026,105,1468,3150,7554,578,0.39373297,49.49514823,12.34,15.61381688,9.79708382,5.145776567,3.580792293,d,d,d,s
netb-181027,10,226,480,1129,118,0.5221238938,45.5175,12.26424779,18.35833333,13.39915929,4.995575221,3.432661688,s,d,d,s
netb-18102a,52,1028,2342,5500,418,0.406614786,34.16270337,14.1618677,19.21114798,13.65403173,5.350194553,3.837650105,d,d,d,s
netb-18102b,24,599,1292,3059,273,0.4557595993,41.02616479,13.04227045,19.59550292,15.1024054,5.106844741,3.460524326,d,d,s,s
netb-18102f,19,472,1087,2531,183,0.3877118644,27.33779352,14.53872881,21.42358075,16.24742975,5.362288136,3.63744903,d,d,s,s
netb-181033,22,359,700,1649,198,0.5515320334,67.31382818,9.394763231,13.78244746,8.363603444,4.593314763,2.670703514,s,d,s,s
netb-181035,35,686,1480,3433,327,0.4766763848,45.70735578,12.1155102,17.59011755,11.94059767,5.004373178,3.481518653,d,d,s,s
netb-18103d,112,1583,3846,9129,618,0.3903979785,26.99424119,16.01511055,18.8281005,12.79905525,5.766898294,3.984095471,d,d,d,s
netb-181040,18,565,1298,3144,227,0.4017699115,22.61987955,15.97684956,23.76033923,20.47371878,5.56460177,3.495355208,d,d,s,s
netb-181042,22,435,1085,2519,181,0.416091954,17.75188871,16.75291954,21.55354754,15.73105329,5.790804598,3.895167421,d,d,s,s
netb-181043,24,478,1152,2721,231,0.4832635983,24.73004358,16.18552301,20.61599372,15.33986053,5.692468619,3.596777058,d,s,s,s
netb-181048,19,483,1148,2675,195,0.4037267081,21.95437071,15.60082816,22.37058734,17.36593004,5.538302277,3.506882145,d,d,s,s
netb-181050,20,327,697,1611,150,0.4587155963,50.90678846,11.35804281,16.05396154,9.949311927,4.926605505,3.377492751,d,d,d,s
netb-181053,54,1019,2391,5712,457,0.4484789009,29.75419964,15.59171737,19.61849159,14.40706939,5.605495584,3.79961896,d,d,d,s
netb-181059,22,537,1198,2855,233,0.4338919926,34.09272344,14.24878957,20.38096282,15.81560691,5.316573557,3.843828034,d,d,s,s
netb-18105a,86,1559,3148,7387,601,0.3855035279,58.02465972,10.42832585,15.48146686,9.951317183,4.738293778,3.23915508,d,d,s,s
netb-181060,28,413,831,1910,200,0.4842615012,63.63953692,9.386440678,13.90535714,7.727324455,4.624697337,3.157997683,d,d,d,s
netb-181061,22,412,959,2271,199,0.4830097087,32.03762749,15.0307767,19.27866962,13.89579656,5.512135922,3.493732016,d,s,s,s
netb-181064,26,646,1547,3646,267,0.4133126935,20.47031773,16.19517028,22.41565217,17.57614194,5.643962848,3.613294907,d,d,d,s
netb-181065,24,325,780,1853,184,0.5661538462,30.28540631,15.5392,18.22635093,12.19507949,5.701538462,3.823027085,d,s,s,d
netb-181066,35,919,2231,5219,407,0.4428726877,15.6300701,16.46520131,23.41782069,18.4466563,5.678998912,4.037946326,d,d,d,s
netb-18106a,25,553,1333,3119,274,0.4954792043,22.12706087,16.02589512,21.51648986,16.19508137,5.640144665,3.8402524,d,d,d,s
netb-18106d,49,769,1724,4025,345,0.4486345904,43.24329556,13.09024707,16.98470847,11.06940952,5.234070221,3.372008111,d,d,s,s
netb-18106f,26,736,1583,3749,338,0.4592391304,37.5161242,13.10559783,20.8884925,16.71540865,5.09375,3.343254738,d,d,s,s
netb-181072,20,290,611,1426,149,0.5137931034,55.87405172,11.072,14.92637931,8.980206897,4.917241379,3.240909724,s,s,s,d
netb-181074,15,262,555,1298,145,0.5534351145,51.89640967,11.63603053,16.21818321,10.63760814,4.954198473,2.947019701,s,s,s,s
netb-181079,15,248,525,1192,133,0.5362903226,49.61422222,10.6716129,16.22182716,9.475053763,4.806451613,3.249509688,s,s,s,s
netb-18107a,16,356,762,1696,164,0.4606741573,44.27304025,10.88224719,18.43875,12.13365169,4.764044944,3.464985276,d,d,s,s
netb-18107b,15,260,581,1325,128,0.4923076923,40.86304651,12.45769231,17.69086822,11.23955128,5.096153846,3.421985565,d,d,s,s
netb-18107c,14,271,591,1343,135,0.4981549816,44.08,11.8104797,17.76031746,11.59001054,4.955719557,3.534473679,d,s,s,s
netb-18107e,13,220,453,1012,96,0.4363636364,56.7416333,9.498909091,15.38821918,8.697538462,4.6,3.599747466,s,s,s,s
netb-18107f,16,299,617,1401,141,0.4715719064,53.71222973,10.16749164,16.22162162,9.983014214,4.685618729,3.316346541,d,d,d,s
netb-181080,19,344,748,1681,162,0.4709302326,46.50234394,11.29848837,17.12919217,10.63864902,4.886627907,3.458465553,d,d,d,s
netb-181081,14,318,651,1467,119,0.3742138365,51.63829114,10.02251572,17.52235081,11.6553504,4.613207547,3.605300312,d,d,s,s
netb-181082,16,301,694,1692,161,0.5348837209,31.7047973,15.67960133,19.29121622,14.45239618,5.621262458,3.935030477,d,d,d,s
netb-181083,17,327,719,1619,156,0.4770642202,42.78376579,11.77345566,17.9139769,11.50718834,4.951070336,3.667035202,d,d,s,s
netb-181084,17,312,650,1463,151,0.483974359,52.9390797,10.15910256,16.26370019,9.832143665,4.689102564,3.207984304,s,s,s,s
netb-181085,16,225,548,1243,125,0.5555555556,28.5135625,14.57884444,18.63393056,11.62138333,5.524444444,3.832095774,d,d,d,d
netb-181088,32,457,954,2149,210,0.4595185996,56.66288133,9.77750547,14.73871971,7.85896198,4.702407002,3.347662352,d,d,s,s
netb-181089,21,173,411,1008,91,0.5260115607,36.08539216,14.86728324,16.09537815,10.13228461,5.826589595,3.970117926,s,d,d,d
netb-18108e,62,877,1685,4000,351,0.4002280502,69.17513684,8.926111745,12.91888296,7.124906757,4.561003421,3.131111823,d,d,s,s
netb-18108f,27,556,1315,3094,236,0.4244604317,26.21767023,15.48330935,20.53041339,15.07626033,5.564748201,3.562057511,d,d,d,s
netb-181095,51,567,1158,2551,233,0.4109347443,63.62167032,7.992380952,12.98598684,5.31967009,4.499118166,3.216401299,d,d,s,s
netb-181097,24,564,1199,2639,162,0.2872340426,45.1325,10.45340426,18.66046099,12.35845745,4.679078014,3.170372912,d,d,s,s
netb-18109a,21,239,487,1162,132,0.5523012552,62.85121469,10.18728033,13.14285714,7.160141462,4.861924686,3.280756313,s,d,s,s
netb-18109b,14,198,399,955,103,0.5202020202,63.20529188,10.46767677,13.79734953,8.358852814,4.823232323,3.098397379,s,d,d,s
netb-18109c,22,484,1118,2558,203,0.4194214876,31.08599174,13.93107438,20.24702479,14.46293388,5.285123967,3.462506644,d,s,s,s
netb-1810a1,39,1010,2274,5357,430,0.4257425743,31.09131219,14.24431683,21.17629482,16.50037141,5.303960396,3.609898953,d,d,d,s
netb-1810a3,19,255,590,1380,143,0.5607843137,39.47145511,13.81568627,16.94617131,10.76993808,5.411764706,3.69937181,d,s,s,d
netb-1810b2,43,681,1398,3254,280,0.4111600587,58.85619015,10.4271953,14.83685363,8.994243418,4.778267254,3.141666915,d,s,s,s
netb-1810b3,106,1969,4409,10239,784,0.3981716607,39.49723265,13.18309802,18.19495343,12.35021426,5.200101574,3.651888898,d,d,s,s
netb-1810b4,34,647,1490,3540,281,0.4343122102,33.87368104,14.81638331,19.09830106,13.85503046,5.471406492,3.723691023,d,d,d,s
netb-1810b7,31,478,931,2255,248,0.5188284519,67.46658065,10.01966527,13.51380645,8.499447294,4.717573222,2.88803345,s,d,s,s
netb-1810b8,32,610,1161,2805,255,0.4180327869,67.53323948,9.68557377,14.40255569,9.759528689,4.598360656,2.929946668,d,d,s,s
netb-1810b9,54,924,1851,4439,382,0.4134199134,60.49474954,10.71831169,14.88915301,9.752925685,4.804112554,2.94493923,d,d,s,s
netb-1810ba,33,693,1352,3258,332,0.4790764791,61.21371576,10.43411255,15.75121609,11.21311688,4.701298701,3.060988728,d,d,s,s
netb-1810bc,27,392,788,1864,208,0.5306122449,63.23850427,10.12122449,13.88538462,8.225789872,4.755102041,2.927042195,d,d,s,s
netb-1810bf,66,1186,2721,6427,474,0.3996627319,35.75597074,14.41682968,18.57559657,13.07860059,5.419055649,3.909465461,d,d,s,s
netb-1810c6,42,715,1658,3872,303,0.4237762238,34.37148734,14.30372028,18.52887985,12.5883663,5.415384615,3.759859908,d,s,d,s
netb-1810c8,35,535,1106,2663,275,0.5140186916,57.82903189,11.53166355,14.83469633,9.657212283,4.977570093,3.086216218,d,d,s,s
netb-1810d9,22,562,1239,2977,255,0.4537366548,35.53242926,14.18854093,20.47374939,16.29231802,5.297153025,3.651981241,d,d,d,s
netb-1810e5,26,695,1583,3716,308,0.4431654676,28.2917719,14.5316259,21.7833526,17.11863641,5.34676259,3.83460769,d,d,d,s
netb-1810e8,30,652,1446,3377,306,0.4693251534,38.64087179,13.29319018,19.11046154,13.83186605,5.179447853,3.278018583,d,d,s,s
netb-1810ef,97,1297,2821,6750,550,0.4240555127,49.26066335,12.58766384,15.52995561,9.767903171,5.204317656,3.369880631,d,d,s,s
netb-1810f0,38,663,1259,2954,301,0.4539969834,68.72678084,8.701840121,13.8135898,8.279114075,4.455505279,2.932225231,d,d,s,s
netb-1810f2,147,1360,2839,6961,525,0.3860294118,58.67810816,11.09667647,13.1756763,7.303431222,5.118382353,3.594720438,d,d,s,s
netb-1810f5,21,427,816,1951,205,0.4800936768,65.52657233,9.610491803,14.99371968,10.25706479,4.569086651,2.912748344,d,s,s,s
netb-1810fd,47,951,2178,5276,419,0.4405888538,31.38534535,15.35844374,19.67670099,14.81736828,5.547844374,3.883364326,d,d,d,s
netb-1810fe,21,456,1154,2664,215,0.4714912281,12.27542125,17.18842105,22.78791209,16.94345865,5.842105263,3.580108171,d,s,d,s
netb-181102,28,487,1004,2397,248,0.5092402464,56.12302835,11.43934292,15.59257364,10.44891317,4.921971253,3.054950171,d,d,s,s
netb-18110a,114,1629,3294,7729,626,0.3842848373,62.68257199,10.02696133,13.91135179,8.061937579,4.744628607,3.024532951,d,d,s,s
netb-18110f,67,1015,2146,5004,375,0.3694581281,54.58993603,11.23479803,15.26678038,9.365158885,4.930049261,3.500884265,d,d,s,s
netb-181111,63,829,1704,3989,338,0.4077201448,59.62241758,10.24405308,14.03091575,7.813044211,4.811821472,3.471865927,d,d,s,s
netb-181113,61,943,2094,4943,424,0.4496288441,44.73401639,13.10693531,16.70621904,10.98829929,5.241781548,3.583997929,d,s,s,s
netb-181115,57,773,1615,3802,360,0.4657179819,57.68333675,10.93811125,14.4277717,8.516833708,4.918499353,3.354413489,d,d,s,s
netb-181116,86,1217,2666,6294,485,0.3985209532,48.43850219,12.51809367,15.86238468,10.00444746,5.171733772,3.444966753,d,d,d,s
netb-181117,62,1022,2208,5207,406,0.397260274,47.35299585,12.36238748,16.55966145,10.80897071,5.094911937,3.501717994,d,d,s,s
netb-18111b,76,1122,2428,5545,483,0.4304812834,49.26380348,11.2543672,15.88106399,9.228717985,4.942067736,3.381721129,d,d,s,s
netb-18111f,53,553,1140,2773,274,0.4954792043,60.20446901,10.8481736,13.25600809,7.405118564,5.014466546,3.299373678,d,d,s,s
netb-181120,116,1553,3176,7407,546,0.3515775918,62.13025773,10.03358661,13.77535371,7.728208917,4.769478429,3.155701234,d,d,s,s
netb-181124,121,1449,3106,7348,564,0.3892339545,55.10219439,11.54619738,14.40270254,8.442406618,5.071083506,3.450695652,d,d,s,s
netb-181126,92,1141,2322,5374,420,0.3680981595,63.94098398,9.507554777,13.27734554,6.954732881,4.709903593,3.030516437,d,d,s,s
netb-181128,74,1424,3019,7176,519,0.3644662921,49.15395578,12.29303371,17.01855166,11.92684634,5.039325843,3.547213433,d,s,s,s
netb-18112a,38,621,1327,3000,270,0.4347826087,51.46805301,10.79452496,15.99855793,9.49467582,4.830917874,3.348094461,d,s,s,s
netb-18112c,42,760,1587,3636,338,0.4447368421,53.18257706,10.69536842,16.17719853,10.15125063,4.784210526,3.313967754,d,d,s,s
netb-18112f,65,973,2065,4765,385,0.3956834532,53.92536467,11.01829394,15.31093004,9.120545498,4.897225077,3.285291039,d,s,s,s
netb-181132,70,1110,2327,5426,450,0.4054054054,54.21335027,11.07646847,15.46677418,9.522409266,4.888288288,3.37507394,d,s,s,s
netb-181133,56,677,1475,3426,333,0.4918759232,51.73395833,11.5076514,14.89607804,8.449886579,5.0605613,3.486313605,d,d,d,s
netb-181134,85,1193,2474,5785,498,0.4174350377,58.74231092,10.60385583,14.40210084,8.427001627,4.849119866,3.311039926,d,d,s,s
netb-181135,64,1029,2039,4765,427,0.4149659864,63.98974501,9.587560739,14.16316334,8.419703899,4.630709427,2.989399734,d,s,s,s
netb-181138,33,624,1189,2808,287,0.4599358974,65.41135198,9.094615385,14.59359322,9.219545455,4.5,2.682445306,d,s,s,s
netb-18114a,6,61,138,320,39,0.6393442623,47.1256694,12.13442623,15.07008197,8.361530055,5.245901639,3.448238979,s,s,d,d
netb-181197,6,133,321,755,83,0.6240601504,22.15087093,16.24360902,21.53469925,16.39055138,5.676691729,3.900161694,s,d,s,s
netb-1811c3,3,60,137,310,46,0.7666666667,35.365,13.1,19.15333333,12.905,5.166666667,3.220593458,s,d,s,s
netb-1811d4,13,213,469,1090,113,0.5305164319,45.12514514,12.48356808,16.87471698,10.86512459,5.117370892,3.460077971,s,d,d,d
netb-1811dd,7,99,217,519,73,0.7373737374,49.04363636,12.93252525,15.79036075,10.33324675,5.242424242,3.369773271,s,s,s,s
netb-1811e0,4,82,186,451,53,0.6463414634,34.01458333,15.09609756,19.4037963,14.725,5.5,3.883203355,s,d,s,s
netb-1811ec,6,53,129,297,45,0.8490566038,33.95595912,13.79924528,16.57575472,9.380440252,5.603773585,3.541344072,s,s,s,d
netb-181221,33,549,1217,2836,264,0.4808743169,44.09992148,12.79540984,17.09183809,11.2188922,5.16575592,3.598703524,d,d,s,s
netb-181225,20,241,540,1250,117,0.4854771784,47.04408402,12.24149378,15.54933402,9.024460581,5.186721992,3.425918728,s,d,d,s
netb-181229,8,164,345,792,85,0.5182926829,50.0579878,11.15219512,17.22817073,11.56585366,4.829268293,3.282640512,s,d,s,s
netb-18122f,4,104,240,547,35,0.3365384615,27.21423077,13.98807692,21.78076923,16.34278846,5.259615385,3.452967487,s,s,s,s
netb-18123e,13,174,393,953,85,0.4885057471,42.10460644,14.19333333,16.53162791,11.05903183,5.477011494,3.876993774,s,s,d,s
netb-181261,19,285,495,1184,143,0.501754386,83.83375212,6.65445614,11.07232598,5.637157895,4.154385965,2.501372969,s,d,s,s
netb-18126c,10,139,323,746,89,0.6402877698,38.13801079,13.62791367,17.25114388,10.7981295,5.366906475,3.256744822,s,s,s,s
netb-181278,20,534,1212,2869,248,0.4644194757,28.78844492,14.68262172,21.69783333,17.22522472,5.372659176,3.688437451,d,d,s,s
netb-18127a,13,208,449,1053,134,0.6442307692,49.97288462,12.1175,16.12211538,10.414375,5.0625,3.413905036,s,d,s,d
netb-181280,11,277,629,1456,140,0.5054151625,31.16931736,13.93169675,21.02585494,15.91816541,5.25631769,3.980458332,d,d,s,s
netb-181287,19,412,932,2162,196,0.4757281553,35.44882729,13.69067961,19.56004599,14.12817322,5.247572816,3.974050406,d,s,s,s
netb-18128b,17,239,646,1538,118,0.4937238494,4.087237528,19.93322176,22.0107719,15.90895151,6.435146444,4.659423694,d,s,s,d
netb-18128c,9,269,612,1455,141,0.5241635688,25.41951078,15.01412639,22.96960199,18.99046675,5.408921933,3.940552009,d,d,s,s
netb-18128d,16,465,1108,2575,240,0.5161290323,17.00814592,15.7427957,23.93406992,19.18350806,5.537634409,3.915667838,d,d,s,s
netb-18128f,7,233,544,1235,132,0.5665236052,16.10883117,14.47725322,25.06874459,20.1778786,5.300429185,3.868531543,d,d,s,d
netb-181290,26,562,1301,2986,265,0.4715302491,30.74084019,14.07202847,20.19006239,14.4027101,5.31316726,3.758000377,d,d,s,s
netb-181292,19,439,958,2268,210,0.4783599089,40.0282151,13.29667426,19.24819222,14.45584342,5.166287016,3.740701775,d,d,s,s
netb-181293,11,326,774,1787,146,0.4478527607,17.36820979,15.43300614,24.03488112,19.2064947,5.481595092,4.05082343,d,d,s,s
netb-181298,4,63,145,357,42,0.6666666667,38.13446429,15.64063492,17.71123016,13.135,5.666666667,3.514143758,s,d,d,d
netb-18129d,27,542,1100,2529,233,0.4298892989,55.63620749,10.16184502,16.30750516,10.58414036,4.666051661,3.260677988,d,d,s,s
netb-1812b0,2,87,200,467,55,0.632183908,8.445813953,15.08229885,28.62186047,25.60241379,5.367816092,3.983053015,s,d,s,s
netb-1812b4,3,71,150,364,47,0.661971831,43.86595238,13.09464789,18.79571429,14.55037559,5.126760563,3.642200146,s,s,s,s
netb-1812be,6,169,366,873,95,0.5621301775,35.17338822,13.52331361,21.12607784,16.98368836,5.165680473,3.622220172,s,d,s,s
netb-1812dc,53,736,1461,3382,315,0.4279891304,65.96323075,9.087717391,13.34805444,7.156358183,4.595108696,3.221307794,d,d,s,s
netb-1812de,35,615,1272,2976,268,0.4357723577,54.99292308,10.96891057,15.78391583,10.14751916,4.83902439,3.283628623,d,d,s,s
netb-1812ea,19,447,963,2282,191,0.4272930649,41.98442933,12.96008949,19.07994086,14.37839279,5.105145414,3.612078348,d,d,s,s
netb-1812eb,11,241,558,1292,133,0.5518672199,29.26382655,14.37161826,20.43342716,14.77483591,5.360995851,3.426521748,d,d,s,s
netb-1812ed,6,117,256,588,66,0.5641025641,42.50821839,12.23282051,17.99137931,11.99076923,5.025641026,3.467705807,s,d,s,s
netb-1812f6,3,64,178,446,51,0.796875,-15.02553763,23.78875,26.34741935,22.05947917,6.96875,3.980298159,s,d,d,d
netb-1812f7,3,47,116,257,39,0.829787234,24.13333333,14.46297872,19.64340426,12.15801418,5.468085106,3.601719825,s,s,s,s
netb-181300,3,63,170,387,44,0.6984126984,-4.109408602,18.91047619,24.82483871,18.00285714,6.142857143,3.97554885,s,s,s,d
